0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
-0.128010	0.000000
-0.128010	0.000000
-0.128010	0.000000
-0.128010	0.000000
-0.128010	0.000000
-0.128010	-0.007572
-0.128010	-0.023145
-0.128010	-0.041424
-0.128010	-0.060344
-0.128010	-0.079039
-0.128010	-0.097126
-0.128010	-0.114424
-0.128010	-0.130847
-0.128010	-0.146357
-0.128010	-0.160938
-0.128010	-0.174595
-0.128010	-0.187344
-0.128010	-0.199209
-0.128010	-0.210223
-0.128010	-0.220421
-0.128010	-0.229843
-0.128010	-0.238531
-0.128010	-0.246528
-0.128010	-0.253877
-0.128010	-0.260620
-0.128010	-0.266799
-0.948148	-0.272454
-0.948148	-0.277625
-0.948148	-0.282347
-0.948148	-0.286657
-0.948148	-0.290586
-0.948148	-0.316926
-0.948148	-0.368196
-0.948148	-0.429364
-0.948148	-0.494283
-0.948148	-0.560107
-0.948148	-0.625369
-0.948148	-0.689215
-0.948148	-0.751097
-0.948148	-0.810639
-0.948148	-0.867577
-0.948148	-0.921733
-0.948148	-0.972996
-0.948148	-1.021311
-0.948148	-1.066672
-0.948148	-1.109110
-0.948148	-1.148687
-0.948148	-1.185490
-0.948148	-1.219625
-0.948148	-1.251210
-0.948148	-1.280374
-0.948148	-1.307251
0.099325	-1.331976
0.099325	-1.354687
0.099325	-1.375518
0.099325	-1.394599
0.099325	-1.412057
0.099325	-1.276630
0.099325	-1.028535
0.099325	-0.799478
0.099325	-0.615943
0.099325	-0.474066
0.099325	-0.364700
0.099325	-0.279691
0.099325	-0.212833
0.099325	-0.159603
0.099325	-0.116721
0.099325	-0.081798
0.099325	-0.053072
0.099325	-0.029229
0.099325	-0.009275
0.099325	0.007549
0.099325	0.021828
0.099325	0.034023
0.099325	0.044495
0.099325	0.053532
0.099325	0.061366
0.099325	0.068185
-0.129355	0.074142
-0.129355	0.079364
-0.129355	0.083955
-0.129355	0.088003
-0.129355	0.091581
-0.129355	0.086161
-0.129355	0.071153
-0.129355	0.052274
-0.129355	0.031797
-0.129355	0.010766
-0.129355	-0.010277
-0.129355	-0.031017
-0.129355	-0.051246
-0.129355	-0.070820
-0.129355	-0.089631
-0.129355	-0.107603
-0.129355	-0.124684
-0.129355	-0.140842
-0.129355	-0.156063
-0.129355	-0.170345
-0.129355	-0.183700
-0.129355	-0.196150
-0.129355	-0.207723
-0.129355	-0.218453
-0.129355	-0.228378
-0.129355	-0.237541
-0.159264	-0.245982
-0.159264	-0.253746
-0.159264	-0.260876
-0.159264	-0.267414
-0.159264	-0.273402
-0.159264	-0.281965
-0.159264	-0.293179
-0.159264	-0.304789
-0.159264	-0.315982
-0.159264	-0.326481
-0.159264	-0.336214
-0.159264	-0.345188
-0.159264	-0.353436
-0.159264	-0.361000
-0.159264	-0.367928
-0.159264	-0.374265
-0.159264	-0.380054
-0.159264	-0.385339
-0.159264	-0.390160
-0.159264	-0.394553
-0.159264	-0.398554
-0.159264	-0.402196
-0.159264	-0.405508
-0.159264	-0.408520
-0.159264	-0.411258
-0.159264	-0.413744
-0.339330	-0.416002
-0.339330	-0.418052
-0.339330	-0.419912
-0.339330	-0.421600
-0.339330	-0.423131
-0.339330	-0.440205
-0.339330	-0.473482
-0.339330	-0.511786
-0.339330	-0.550833
-0.339330	-0.588906
-0.339330	-0.625304
-0.339330	-0.659747
-0.339330	-0.692136
-0.339330	-0.722458
-0.339330	-0.750742
-0.339330	-0.777046
-0.339330	-0.801443
-0.339330	-0.824018
-0.339330	-0.844863
-0.339330	-0.864072
-0.339330	-0.881744
-0.339330	-0.897975
-0.339330	-0.912863
-0.339330	-0.926500
-0.339330	-0.938977
-0.339330	-0.950380
-0.590703	-0.960793
-0.590703	-0.970292
-0.590703	-0.978952
-0.590703	-0.986841
-0.590703	-0.994022
-0.590703	-1.012928
-0.590703	-1.043740
-0.590703	-1.077365
-0.590703	-1.110466
-0.590703	-1.141853
-0.590703	-1.171148
-0.590703	-1.198289
-0.590703	-1.223331
-0.590703	-1.246378
-0.590703	-1.267547
-0.590703	-1.286962
-0.590703	-1.304744
-0.590703	-1.321012
-0.590703	-1.335878
-0.590703	-1.349450
-0.590703	-1.361831
-0.590703	-1.373117
-0.590703	-1.383396
-0.590703	-1.392754
-0.590703	-1.401267
-0.590703	-1.409008
0.238542	-1.416043
0.238542	-1.422435
0.238542	-1.428240
0.238542	-1.433510
0.238542	-1.438292
0.238542	-1.255343
0.238542	-0.948014
0.238542	-0.680728
0.238542	-0.478274
0.238542	-0.329710
0.238542	-0.220506
0.238542	-0.139208
0.238542	-0.077720
0.238542	-0.030467
0.238542	0.006400
0.238542	0.035567
0.238542	0.058939
0.238542	0.077884
0.238542	0.093402
0.238542	0.106233
0.238542	0.116936
0.238542	0.125931
0.238542	0.133546
0.238542	0.140032
0.238542	0.145589
0.238542	0.150375
-0.400691	0.154516
-0.400691	0.158115
-0.400691	0.161254
-0.400691	0.164001
-0.400691	0.166414
-0.400691	0.158940
-0.400691	0.139241
-0.400691	0.111884
-0.400691	0.078627
-0.400691	0.040453
-0.400691	-0.001914
-0.400691	-0.047823
-0.400691	-0.096636
-0.400691	-0.147707
-0.400691	-0.200390
-0.400691	-0.254058
-0.400691	-0.308112
-0.400691	-0.362003
-0.400691	-0.415236
-0.400691	-0.467384
-0.400691	-0.518084
-0.400691	-0.567040
-0.400691	-0.614020
-0.400691	-0.658854
-0.400691	-0.701424
-0.400691	-0.741658
-0.466345	-0.779527
-0.466345	-0.815038
-0.466345	-0.848223
-0.466345	-0.879141
-0.466345	-0.907866
-0.466345	-0.937898
-0.466345	-0.969463
-0.466345	-1.000150
-0.466345	-1.029110
-0.466345	-1.056091
-0.466345	-1.081070
-0.466345	-1.104110
-0.466345	-1.125312
-0.466345	-1.144786
-0.466345	-1.162645
-0.466345	-1.179003
-0.466345	-1.193968
-0.466345	-1.207643
-0.466345	-1.220129
-0.466345	-1.231518
-0.466345	-1.241900
-0.466345	-1.251357
-0.466345	-1.259965
-0.466345	-1.267797
-0.466345	-1.274918
-0.466345	-1.281391
0.242268	-1.287271
0.242268	-1.292611
0.242268	-1.297459
0.242268	-1.301859
0.242268	-1.305850
0.242268	-1.140391
0.242268	-0.861744
0.242268	-0.618235
0.242268	-0.432844
0.242268	-0.296131
0.242268	-0.195179
0.242268	-0.119712
0.242268	-0.062419
0.242268	-0.018239
0.242268	0.016337
0.242268	0.043769
0.242268	0.065805
